address_1,address_2,label
"Largo José Inácio Cardoso, Aldeia da Venda, 7200-011","Largo José Inácio Cardoso, Aldeia da Venda",1
"Estrada Militar, 30, Campo Maior, 7370-049","Estrada Militar, 30, 7370-049",1
"Rua Guerra Junqueiro, 118-124, Coimbra, 3000-206","r gurera junqueiro, 118-124, Coimbra",1
"Avenida dos Bombeiros Voluntários, Póvoa de Lanhoso, 4830-514","av dos bombeiros vaoluntários, Póvoa de Lanhoso",1
"Travessa da Granja, 176, Porto, 4300-251","Travessa da Granja, 3, Covas LSD, 4620-111",0
"Rua Manuel da Rocha Páris (Médico), 293, Vila Nova de Gaia","Rua do Mar, 293, Vila Nova de Gaia, 4410-332",0
"Rua dos Emigrantes, 3, Santa Iria, 7830-304","Rua dos Emigrantes, 3, Santa Iria",1
"Avenida da Liberdade, 49, Ponte de Sôr, 7400-215","Rua Combatentes da Grande Guerra, 8, Ponte de Sôr, 7400-252",0
"Rua do Figueiredo, 12, Pó, 2540-491","Rua do Figueiredo, 12, Pó",1
"Rua 5 de Outubro, 10, São João de Negrilhos, 7600-401","r 5 d eoutubro, 10, São João de Negrilhos",1
"Rua da Estrada Nova, 1882, Esmoriz","Rua Estrada Nova, 1473, Esmoriz",0
"Rua da Travessa, 14, Flamengos, 9900-401","ru da travessa, 14, Flamengos",1
"Rua da Igreja, 7-9, Ciborro, 7050-611","Rua dos Passos Perdidos, 1 D, Ciborro, 7050-611",0
"Rua de Santa Catarina, 4, Évora, 7000-516","Rua de Santa Maria, 31, Évora, 7000-592",0
"Rua Cândido dos Reis, 64, Marmeleira RMR, 2040-158","ruea cândido ods reis, 64, Marmeleira RMR, 2040-158",1
"Rua Brites de Almeida, 25, Faro","r brites de almeida, 25, Faro",1
"Abegoaria, 2, Pedro Miguel, 9900-429","Rua da Abegoaria, 26, Pedro Miguel, 9900-439",0
"Escadinhas Corgo, 41, Funchal, 9020-141","Escadinhas Papagaio Verde, 13, Funchal, 9000-244",0
"Tv Refojos De Baixo, 82 C, Penha Longa, 4625-365","Tv Refojos De Baiao, Penha Longa, 4625-365",0
"Rua da Estrela, 34, Vila Nova de Santo André, 7500-210","Rua da Maria da Moita, 240, Vila Nova de Santo André, 7500-110",0
"Rua de Macau, 57, Reguengos de Monsaraz, 7200-350","macau hde r, 57, Reguengos de Monsaraz, 7200-350",1
"Rua Bairro Capristanos, 1, Caldas da Rainha, 2500-881","Rua Bairro Capristanos, 1, Caldas da Rainha",1
"Largo José Maria dos Santos, 42, Moura, 7860-008","largo josé miaa dos santos, 42, Moura, 7860-008",1
"Rua do Miradouro, 25, Pinheiro Grande, 2140-307","Rua Nova, 53, Pinheiro Grande, 2140-307",0
"Rua Bairro da Figueira, Caparica, 2825-047","Rua António Gião, 2, Caparica, 2829-513",0
"Campo da Feira, 12, Almeirim, 2080-034","Campo da Feira, 12, Almeirim",1
"Caminho da Redonda, 5, Ribeirinha, 9900-491","Caminho Novo, 36C, Ribeirinha, 9900-491",0
"Rua do Parque, 17, Montoito, 7200-053","Rua Bento de Jesus Caraça, 41, Montoito, 7200-053",0
"Rua do Cruzeiro, Pó, 2540-505","Rua Professor Roque Duarte, Pó, 2540-554",0
"Rua Nascer do Sol, 29, Orada, 7150-308","Rua Combatentes do Ultramar, 16, Orada, 7150-308",0
"Praceta Manuel Pereira, LT 88, Santarém, 2005-162","Praceta Manuel Pereira, LT 88, 2005-162",1
"Rua de São Bento, 361, Campo de Ourique","bento e sãko r, 361, Campo de Ourique",1
"Rua Comandante Fragoso, 6, Montemor-o-Novo, 7050-163","r fragoso comandante, 6, Montemor-o-Novo",1
"Travessa Forno, 23, Funchal, 9000-077","Travessa do Forno, 7, Funchal, 9050-082",0
"Rua da Liberdade, 18, Falcoeiras, 7200-052","Rua 1º Ministro Vasco Gonçalves, 10, Falcoeiras, 7200-052",0
"Rua da Igreja, 33, Arripiado, 2140-611","rs da igreja, 33, Arripiado",1
"EN 1 km 130, Leiria, 2420-399","EN 1, Leiria, 2400-822",0
"Rua da Eirinha, 2, Messejana, 7600-322","Rua Poço, 19, Messejana, 7600-301",0
"Travessa da Fonte, 49, Galveias, 7400-046","Travessa da Manteiga, 3, Galveias, 7400-047",0
"Rua de Fernandes Tomás, 953, Porto, 4000-220","Rua de Fernandes Tomás, 953, Porto",1
"Rua do Bairro Novo, 15, Arripiado, 2140-614","r dob airro novo, 15, Arripiado, 2140-614",1
"Travessa Doutor Estevão Afonso, 14, Olhão, 8700-449","Rua Doutor Estevão Afonso, 45, Olhão, 8700-449",0
"Rua da Floresta, 18, Sines, 7520-187","r da floresta, 18, Sines",1
"Rua da Palha, 5, Santana da Serra, 7670-613","Rua da Palha, 5, 7670-613",1
"Rua Ocidental do Pomarinho, 46, Ermidas-Sado, 7565-211","Rua Oriental do Pomarinho, 10, Ermidas-Sado, 7565-211",0
"R Vergadas, 247;259;N 251, Ariz Mcn, 4625-018","R Vergadas, 247;259;N 251, Ariz Mcn",1
"Rua António Tavares Marques, 90, Montijo, 2870-044","r antónio tavares marques, 90, Montijo",1
"Impasse Olival, 23, Funchal, 9020-176","Impasse 1 Do Caminho De s Roque, 6, Funchal, 9020-165",0
"Beco da Boa União, 4, Coimbra, 3000-077","Travessa dos Combatentes da Grande Guerra, 23, Coimbra, 3030-182",0
"Largo Alberto Pimentel, 11, Porto, 4050-588","Largo de Alberto Pimentel, 38, Porto, 4050-024",0
"Rua Sanguinheira, 1A, Escusa, 7400-453","Rua Tom, 3, Escusa, 7400-459",0
"Rua Sebastião da Gama, 1, Quinta do Conde","Rua Rio Liz, Quinta do Conde, 2975-144",0
"Largo de São Cristóvão, 1, Lisboa, 1100-513","Largo de São Cristóvão, 2, São Cristóvão, 7050-600",0
"Rua das Parreiras, 4, Vila Ruiva, 7940-411","Rua das Parreiras, 4, 7940-411",1
"Rua Dom Francisco Manuel Melo, 51, Vila Nova de Famalicão, 4760-249","Rua Daniel Santos, 84, Vila Nova de Famalicão, 4760-133",0
"Rua Sousa Maldonado, 2C, Veiros, 7100-709","r sousaa maldonado, 2C, Veiros",1
"Rua Alves Redol, 27, Olhão, 8700-274","r redol lves, 27, Olhão, 8700-274",1
"Praça Vitorino Nemésio, 4, Beja, 7800-383","Praça Dona Francisca Perpétua D'Arce Cabo Mendes Tomaz, 10, Beja, 7800",0
"Rua Mouzinho de Albuquerque, 4, Rio Maior, 2040-253","Rua Mouzinho de Albuquerque, 4, Rio Maior",1
"Rua de Santo Amaro, 17, Messejana, 7600-332","Rua de Santo Amaro, 17, 7600-332",1
"Travessa do Pregoeiro, 2, Lisboa","Largo do Carmo, 2, Lisboa",0
"Rua 2, 1361, Espinho","r 2, 1361, Espinho",1
"Avenida 25 de abril, Torres Novas, 2350","Avenida Doutor João Martins de Azevedo, Torres Novas, 2350",0
"Caminho Serroes, 18, Calheta, 9370-240","Caminho Serroes, 18, 9370-240",1
"Rua de São Sebastião, 5, Montemor-o-Novo, 7050-207","Rua de São Sebastião, 5, Montemor-o-Novo",1
"Rua Garcia de Orta, 11, Almada, 2800-299","Rua Bernardo Francisco da Costa, 6A, Almada, 2800-080",0
"Estrada Simão Gonçalves Da Câmara, 105, Calheta, 9370-139","Estrada Simão Gonçalves Da Câmara, 105, 9370-139",1
"EN 123, São Martinho das Amoreiras, 7630-536","Estrada Nacional 123, São Martinho das Amoreiras, 7630-536",0
"Rua da Panificadora, 1, Reguengos de Monsaraz, 7200-401","Rua Padre Eduardo Manso do Inácio, 27, Reguengos de Monsaraz, 7200-480",0
"Rua Fialho de Almeida, 19, Montemor-o-Novo, 7050-239","Rua do Lavre, 3, Montemor-o-Novo, 7050-198",0
"Vereda Lombo Vivos, 16, Calheta, 9370-157","Vereda Lombo Vivos, 16, 9370-157",1
"Rua da Poça-Carvalha, 113, Aboim da Nóbrega, 4730-010","Rua da Veiga, 154, Aboim da Nóbrega, 4730-010",0
"Rua Humberto Delgado, 18, São Domingos, 7540-415","Rua 1º de Maio, São Domingos, 7540-415",0
"Rua General Humberto Delgado, 13, Torre de Coelheiros, 7005-791","r generalo delgado humberto, 13, Torre de Coelheiros",1
"Vereda Paiol, 5, Câmara de Lobos, 9300-128","Vereda Pico, 8, Câmara de Lobos, 9030-343",0
"Caminho Velho Da Igreja, 3, Câmara de Lobos, 9300-315","caminho vleho igreja da, 3, Câmara de Lobos, 9300-315",1
"Rua Augusto da Silva Piteira, 7, Ilhas, 7040-113","Rua da Boavista, 50, Ilhas, 7040-113",0
"Beco Mouzinho de Albuquerque 2, 2, Murtosa, 3870-245","Beco Mouzinho de Albuquerque 3, 9, Murtosa, 3870-246",0
"Rua do Gasómetro, 164, Minas de Louzal, 7570-013","Rua do Gasómetro, 164, Minas de Louzal",1
"Avenida de Cascais, 469, Linhó, 2710-324","Avenida de Cascais, 469, 2710-324",1
"R. Álvaro de Campos, Tavira, 8800-351","R. Álvaro de Campos, Odivelas, 2675-225",0
"Vereda Pomar Velho, 8, Calheta, 9370-704","Vereda Poço Velho, 4, Calheta, 9370-416",0
"Estrada de Tolosa, 6, Gáfete, 7430-253","Estrada de Tolosa, 6, 7430-253",1
"R Cancela, Penha Longa, 4625-307","r cancela, Penha Longa",1
"Rua do Vale da Mata, 36, Coimbra, 3040-322","Travessa dos Combatentes da Grande Guerra, 23, Coimbra, 3030-182",0
"Rua Maravilhas, 1, Funchal, 9000-177","Rua das Maravilhas, 146A, Funchal, 9000-177",0
"Quinta do Bilhar, Covilhã, 6200-564","Quinta do Bilhar, Lote 1, Covilhã, 6200-564",0
"Rua Miguel Bombarda, 12, Campo Maior, 7370-036","Rua Combatentes da Grande Guerra, 6, Campo Maior, 7370-050",0
"Rua Nossa Senhora do Bom Sucesso, 52, Torrão, 7595-127","r do senhora nossa bom sucesso, 52, Torrão, 7595-127",1
"Rua Antero de Quental, 10, Pinhal Novo, 2955-130","Rua Antero de Quental, 10, Pinhal Novo",1
"R S Domingos, 100, Torrão Mcn, 4575-333","R S Domingos, 100, 4575-333",1
"Rua Alto Da Ribeira, 18, Marco De Canaveses, 4630-465","Rua Alto Da Ribeira, 18, 4630-465",1
"Largo de Santa Clara, 23, Moura, 7860-202","Largo de Santa Clara, 23, Moura",1
"Caminho 2 Lombada Dos Cedros, 102, Calheta, 9370-351","Caminho 2 Lombada Dos Cedros, 102, Calheta",1
"Beco de Santa Maria, 22, Vila Nova de Milfontes, 7645-317","Beco de Santa Maria, 1, Arraiolos, 7040-015",0
"Rua João Afonso, 11 A, Vila Alva, 7940-389","Rua Joao Afonso, 18, Vila Alva, 7940-357",0
"Rua das Cancelinhas, 24, Amareleja, 7885-041","Rua das Cancelinhas, 24, Amareleja",1
"Caminho Bravio, 72, Murtosa, 3870-198","Rua Caminho da Milheira, 9, Murtosa, 3870-133",0
"Rua Poeta Inocêncio de Brito, 20, São Matias, 7800-751","r poeta inocêncio de brito, 20, São Matias, 7800-751",1
"Travessa Marinheira, 17, Câmara de Lobos, 9325-325","Travessa Marinheira, 17, Câmara de Lobos",1
"Beco Casquilho, 1, Funchal, 9050-481","Beco Casquilho, 1, Funchal",1
"Travessa Cândido dos Reis, 4, Mértola, 7750-365","Travessa Neves, 1, Mértola, 7750-366",0
"Rua Samora Machel, 13, Évora, 7000-394","Rua Samora Machel, 13, Évora",1
"Rua António da Silva Godinho, 5, Póvoa de Santa Iria, 2625-736","Rua do Alviela, 1, Póvoa de Santa Iria, 2625-209",0
"Rua António Sérgio, 6, Poceirão, 2965-307","r antónio sérgio, 6, Poceirão",1
"Rua Tomaz Salles, Campo, 2500-303","salles atoaz ru, Campo",1
"Rua União Piedense, Almada, 2810-154","Rua União Piedense, 35, Almada, Cova da Piedade, Pragal e Cacilhas",0
"Caminho Sto António, 187, Funchal, 9020-002","caqminho sto antónio, 187, Funchal",1
"Rua Maestro Symaria, 16, Horta (Matriz), 9900-103","r maestro symaria, 16, Horta (Matriz)",1
"Rua Ruy Belo, 7, Olhão, 8700-280","Rua Ruy Belo, 7, 8700-280",1
"Rua António Videira, 27, Peniche, 2520-291","Rua António da Conceição Bento, 29, Peniche, 2520-285",0
"Rua do Passo, 17, Pias, 7830-242","Rua do Passo, 17, Pias",1
"Urbanização Quinta dos Leites, Lote 61, Torreira, 3870-301","ubanização mquinta dos leites, Lote 61, Torreira",1
"Rua Cidade nova, Caldas da Rainha, 2500-240","nova cidade r, Caldas da Rainha",1
"Rua Miguel Bombarda, 50, Figueira da Foz, 3080-995","Rua Fernando de Almeida Rocha, 42, Figueira da Foz",0
"Rua Bacelo Oeste, 22, Évora, 7005-424","Rua do Bacelo Oeste, 28, Évora, 7005-423",0
"Rua de Madre de Deus, 227, Vila Nova de Gaia, 4430-138","r de madre de dus, 227, Vila Nova de Gaia",1
"Impasse Conceição Villa Casacades, 6, Calheta, 9370-265","Impasse Conceição, 30, Calheta, 9370-265",0
"Rua Jorge Dias Pablo, 11A, Santa Margarida do Sado, 7900-308","r pablo das jore, 11A, Santa Margarida do Sado, 7900-308",1
"Avenida Professor Doutor Augusto Abreu Lopes, Odivelas, 2675-300","Avenida Professor Doutor Augusto Abreu Lopes, 2675-300",1
"Rua do Areeiro, 4, Moura, 7860-157","Rua do Areeiro, 4, 7860-157",1
"Rua de Nossa Senhora do Rosario, 10, Lajes das Flores, 9960-999","Rua de Nossa Senhora do Rosário, Lajes das Flores, 9960-999",0
"Rua António dos Reis, 124/126, Linhó, 2710-299","r sreis do natónio, 124/126, Linhó, 2710-299",1
"Rua da Junta, 10, Montes Juntos, 7250-282","Rua Nossa Senhora da Conceição, 33, Montes Juntos, 7250-282",0
"Rua das Estrelas, Quarteira, 8125-468","r estreas das, Quarteira, 8125-468",1
"Rua 25 de Abril, 18, São Lourenço de Mamporcão, 7100-655","Rua General Humberto Delgado, 5, São Lourenço de Mamporcão, 7100-666",0
"Beco do Portão de Cavalaria, 11, Elvas, 7350-221","Beco do Portão de Cavalaria, 11, Elvas",1
"Rua 30, Ermidas-Sado, 7565-211","r 30, Ermidas-Sado, 7565-211",1
"Praceta de Diu, 1, Montemor-o-Novo, 7050-136","Rua Irmãos de São João de Deus, 32, Montemor-o-Novo, 7050-204",0
"Rua Nova Da Horta, 20, Albernoa, 7800-601","Rua Nova Horta, 5, Albernoa, 7800-601",0
"Rua Capitães de Abril, 41A, Alcácer do Sal, 7580-024","Rua Joaquim Soeiro Pereira Gomes, Alcácer do Sal, 7580-236",0
"Bairro do Espanhol, 22, Sousel, 7470-224","bairrodo espanhol, 22, Sousel",1
"Rua O Olhanense, 13, Olhão, 8700-412","Rua General Humberto Delgado, 21, Olhão, 8700-473",0
"Rua Sacadura Cabral, 22, Loulé, 8100-752","Rua Bocage, 14, Loulé",0
"Beco da Eira, 6 A, Ciborro, 7050-611","Beco Eira, 12A;12, Ciborro, 7050-611",0
"Rua dos Moinhos, 1 A, Cabrela, 7050-417","Rua Francisco António Correia de Castro, 25, Cabrela, 7050-419",0
"Cais das Naus, Lote 2.21.01, Lisboa, 1990-173","Alameda das Linhas de Torres, 250, Lisboa",0
"Rua de Angola, 36, Mem Martins, 2725-219","Rua de Angola, 36, 2725-219",1
"Travessa Arcos, 85, Marco De Canaveses, 4630-274","Travessa Almeida Peres, 22;26;18, Marco De Canaveses, 4630-473",0
"Rua de São Lourenço, 2 A, Elvas, 7350-026","Rua de São Lourenço, 1135, Vilar de Andorinho, 4430-533",0
"Travessa Cocheira, 3, Vila Ruiva, 7940-473","Travessa da Cocheira, 1, Vila Ruiva, 7940-460",0
"Rua Luís de Camões, 123-A, Alcântara","r luís de camões, 123-A, Alcântara",1
"Rua do Telheiro, 8, Mosteiros, 7340-217","Rua Doutor Jorge Sampaio, 3, Mosteiros, 7340-213",0
"Vereda Castanha, 18, Funchal, 9020-275","Vereda Levada Do Poço Barral, 50 A, Funchal, 9000-747",0
"Avenida Ventura Terra, 12, Lisboa, 1600-781","av terra ventura, 12, Lisboa",1
"Rua Lamosinha, 292A, Tabuado, 4635-467","Rua Lamosinha, Marco De Canaveses, 4630-459",0
"Travessa das Lameiras, 39, Fradelos, 4760-485","Travessa das Lameiras, 39, 4760-485",1
"Rua da Lage, 152, Maia, 4470-320","Rua da Lage, 152, 4470-320",1
"Avenida Arquitecto Rui Couto, 377A, Évora","avendia aqruitecto couto rui, 377A, Évora",1
"Rua Doutor Castro Freire, Costa de Caparica, 2825-355","Rua D, 83, Costa de Caparica, 2825-494",0
"Rua das Courelas, 57, Feteira, 9900-361","couerlas das r, 57, Feteira, 9900-361",1
"Rua da Gala, 38, Coimbra, 3000-197","gala da rkua, 38, Coimbra, 3000-197",1
"Rua Nossa Senhora de Fátima, Nine, 4775-442","Rua da Igreja, 332, Nine, 4775-456",0
"Rua Arco, 17, Almodôvar, 7700-055","r arco, 17, Almodôvar",1
"Rua Dom Diniz, 2, Almada, Cova da Piedade, Pragal e Cacilhas","Rua Maria da Encarnação Jorge, 9, Almada, Cova da Piedade, Pragal e Cacilhas",0
"Rua da Defesa, 10, São Marcos do Campo, 7200-072","Rua da Defesa, 10, 7200-072",1
"Quinta dos Mudos, Alvalade, 7565-118","Rua dos Capitães de Abril, 9, Alvalade, 7565-056",0
"Rua Doutor José Campos Coroa, Vila Real de Santo António, 8900-210","Rua Teófilo Braga, 7, Vila Real de Santo António, 8900",0
"Urbanização do Vale, LT 2, Perolivas/Gafanhoeiras, 7200-450","Rua do Alto, 8, Perolivas/Gafanhoeiras, 7200-467",0
"Rua Sem Saída, 2, Corte Zorrinho, 7700-204","Rua Nova, 4, Corte Zorrinho, 7700-204",0
"R Granja, 772, Penha Longa, 4625-333","R Moinho De Vento, 97, Penha Longa, 4625-384",0
"Rua Jerónimo Marques Cavaco, 31B, Setúbal, 2910-159","Rua da Manteigada, 2, Setúbal, 2900-241",0
"Rua do Rosmaninho, 11, Arraiolos, 7040-011","Rua dos Combatentes da Grande Guerra, 6, Arraiolos, 7040-061",0
"Praceta António Sérgio, 319, Matosinhos, 4450-048","praceta sjérgo antónio, 319, Matosinhos",1
"Rua Fernando de Oliveira, 1, Santo António Cavaleiros, 2660-258","Rua José Afonso, 11, Santo António Cavaleiros, 2660-283",0
"Rua 1º de Maio, 7, Rio Maior, 2040-141","Rua 13 de Maio, 1, Rio Maior, 2040-355",0
"Rua António Cândido Colaço, 11, Almodôvar, 7700-016","cândido antónio r colaço, 11, Almodôvar",1
"Rua De s Tiago, 15, Câmara de Lobos, 9325-149","Rua S Tiago, 4 A, Câmara de Lobos, 9325-149",0
"Rua do Coreto, Bairro Nossa Senhora da Luz, 2500-219","Rua do Coreto, 2500-219",1
"Rua Joaquim Manuel Fernandes, 53, Montargil, 7425-127","r ajoquim fernandes manuel, 53, Montargil",1
"Rua Domingos Jardo, 1, Évora, 7005-448","Rua do Cano, 43, Évora, 7000-596",0
"R Sol, 78, Várzea Do Douro, 4575-433","R Nsa Sra Do Carmo, 190, Várzea Do Douro, 4575-452",0
"Rua Teresa Leitão Barros, 4, Charneca de Caparica, 2820-574","Rua Teresa Leitão de Barros, 9, Charneca de Caparica, 2820-574",0
"Rua Francisco José Mota, 52, Setúbal, 2910-507","r josé francisco mota, 52, Setúbal, 2910-507",1
"Rua Laves Correia, 28, Benavila, 7480-220","Rua Laves Correia, 28, 7480-220",1
"Rua da Porta Nova, 7B, Tavira, 8800-330","r da porta nova, 7B, Tavira, 8800-330",1
"Rua Doutor Artur Moreira, Aveiro, 3800-091","Rua Cavalaria 5, 4, Aveiro, 3800-355",0
"Rua Lourenço de Brito, 13, Évora, 7000-402","Rua Lourenço de Brito, 13, 7000-402",1
"Rua Machado dos Santos, 39, Ferreira do Alentejo, 7900-658","doss mahado r antos, 39, Ferreira do Alentejo",1
"Travessa Faja Das Galinhas, 31, Câmara de Lobos, 9325-049","Travessa Faja Galinhas, 15, Câmara de Lobos, 9325-049",0
"Rua de São Miguel, 1097, Guimarães, 4835-106","Circular Urbana de Guimarães\r\nEN 105, Guimarães, 4810-910",0
"Rua João Bravo, 22 Lote 7, Coimbra, 3040-379","Rua António Augusto Gonçalves, Coimbra, 3041-901",0
"Rua Doutor José António Simões, 49, Alpiarça, 2090-074","Rua Doutor José António Simões, 49, 2090-074",1
"Rua de São Luis, 1, Pias, 7830-263","Rua de São Luis, 29A, Serpa, 7830-374",0
"Rua Cidade de Viseu, 12, Peniche, 2520-304","Rua Cidade de Viseu, 12, Peniche",1
"Qta Casal, Ariz Mcn, 4625-032","1 Travessa Da Quinta Do Casal, 25, Ariz Mcn, 4625-032",0
"Beco João Rebelo, 8, Funchal, 9020-043","beco rebbeo joão, 8, Funchal",1
"Caminho Fonte Da Rocha, 11, Câmara de Lobos, 9300-060","Caminho Fonte Rocha, 5, Câmara de Lobos, 9300-060",0
"Rua dos Outeiros, 15, Usseira, 2510-772","Rua dos Outeiros, 15, 2510-772",1
"Rua 25 de Abril, 5, São Pedro Gafanhoeira, 7040-531","Rua Nova, 5, São Pedro Gafanhoeira, 7040-534",0
"Rua Mariano de Carvalho, 1, Rio Maior, 2040-243","Rua Serpa Pinto, 131, Rio Maior, 2040-249",0
"Rua Gil Vicente, 24, Sintra","rbua gil vicetne, 24, Sintra",1
"Rua do Carrascal, 19, São Cristóvão, 7050-600","Rua General Farinha Beirão, 8, São Cristóvão, 7050-600",0
"Rua Venezuela, Funchal, 9000-127","Rua Venezuela Blo, BLO 38, Funchal, 9000-127",0
"Rua João Silva Tavares, 10, Estremoz, 7100-124","Rua 1º de Maio, 41, Estremoz, 7100-515",0
"Urbanização Quinta de Perogil, 29, Tavira, 8800-217","urbanização quinta de perogqil, 29, Tavira",1
"Rua Mateus Ferreira Ruivo, 1, Azaruja, 7005-121","Rua Palacete, 4, Azaruja, 7005-100",0
"Rua 25 de Abril, 16, Alcaria da Serra, 7960-113","Rua Curta, 1, Alcaria da Serra, 7960-118",0
"Rua Combatentes da Grande Guerra, 5, Mourão, 7240-237","Rua 12 de Dezembro, 10, Mourão, 7240-234",0
"Beco dos Outeiros, 1, Santo António das Areias, 7330-257","Bairro dos Outeiros, 4, Santo António das Areias, 7330-266",0
"Largo Doutor Olímpio Barreto Murta, 3, Alter do Chão, 7440-027","Largo do Município, 3, Alter do Chão, 7440-026",0
"Largo 5 de Outubro, 3, Pias, 7830-205","Largo 5 de Outubro, 3, 7830-205",1
"Rua de São Marcos, 30, Messejana, 7600-333","Rua de São Marcos, 30, 7600-333",1
"Avenida Doutor Magalhães Lemos, 54, Felgueiras, 4610-106","av doutor magalhães leoms, 54, Felgueiras, 4610-106",1
"Rua Gil Eanes, 29, Setúbal, 2910-514","r eanes gil, 29, Setúbal, 2910-514",1
"Rua Guerra Junqueiro, BL H2, Olhão, 8700-317","r junqeuiro guerra, BL H2, Olhão",1
"Vereda Jose Figueira De Faria, 4, Câmara de Lobos, 9325-052","vereda jose figueira de faria, 4, Câmara de Lobos",1
"Rua da Seixieira, 150, Colmeias, 2420-189","sixieira da r, 150, Colmeias, 2420-189",1
"Rua Vaz Pontes, 21, Grândola, 7570-314","Rua Vaz Pontes, 21, 7570-314",1
"Travessa da Conceição da Glória, 8;6, Lisboa","Rua da Conceição da Glória, 70, Lisboa, 1250-082",0
"Rua da Revolução, 20, Vale de Vargo, 7830-515","ra da revlução, 20, Vale de Vargo",1
"Caminho Novo Santana, 2, Funchal, 9020-102","Caminho Santana, 49, Funchal, 9020-120",0
"Rua Combatentes Da Grande Guerra, 29, Viana do Alentejo, 7090-266","r combatnetes dam grande guerra, 29, Viana do Alentejo",1
"Rua do Freixo, 10, Arruda dos Pisões, 2040-041","o rd frixo, 10, Arruda dos Pisões, 2040-041",1
"Rua Aborlide, 414, Soalhães, 4630-608","r aborlide, 414, Soalhães, 4630-608",1
"Rua Aflitos, 15, Alcaçovas, 7090-050","Rua Aflitos, 15, 7090-050",1
"Rua Francisco António Correia Palhavã, 3 B, Cabrela, 7050-400","Rua Francisco António Correia Palhavã, 3 B, Cabrela",1
"Rua Combatentes Da Grande Guerra, 25, Viana do Alentejo, 7090-266","Rua Combatentes Da Grande Guerra, 25, 7090-266",1
"Avenida Doutor António José de Almeida, Viseu, 3510-042","Avenida Fortes da Gama, 16, Viseu, 3505-639",0
"Rua da Granja, 8, Reguengos de Monsaraz, 7200-284","Rua da Granja, 8, 7200-284",1
"Bairro do Queimado, 19, Galveias, 7400-019","Bairro do Queimado, 19, 7400-019",1
